train/test on models/fasttext.conf
Your CPU supports instructions that this binary was not compiled to use: SSE3 SSE4.1 SSE4.2 AVX AVX2
For maximum performance, you can install NMSLIB from sources 
2022-05-17 10:23:22,616[INFO]:zensols.deeplearn.batch.stash loaded batch 70 (train) in 0s
2022-05-17 10:23:23,363[INFO]:zensols.deeplearn.batch.stash loaded batch 71 (train) in 0s
2022-05-17 10:23:24,080[INFO]:zensols.deeplearn.batch.stash loaded batch 72 (train) in 0s
2022-05-17 10:23:24,612[INFO]:zensols.deeplearn.batch.stash loaded batch 73 (train) in 0s
2022-05-17 10:23:25,189[INFO]:zensols.deeplearn.batch.stash loaded batch 74 (train) in 0s
2022-05-17 10:23:25,846[INFO]:zensols.deeplearn.batch.stash loaded batch 75 (train) in 0s
2022-05-17 10:23:26,613[INFO]:zensols.deeplearn.batch.stash loaded batch 76 (train) in 0s
2022-05-17 10:23:27,201[INFO]:zensols.deeplearn.batch.stash loaded batch 77 (train) in 0s
2022-05-17 10:23:27,868[INFO]:zensols.deeplearn.batch.stash loaded batch 78 (train) in 0s
2022-05-17 10:23:29,293[INFO]:zensols.deeplearn.batch.stash loaded batch 79 (train) in 1s
2022-05-17 10:23:29,947[INFO]:zensols.deeplearn.batch.stash loaded batch 80 (train) in 0s
2022-05-17 10:23:30,757[INFO]:zensols.deeplearn.batch.stash loaded batch 81 (train) in 0s
2022-05-17 10:23:31,375[INFO]:zensols.deeplearn.batch.stash loaded batch 82 (train) in 0s
2022-05-17 10:23:32,025[INFO]:zensols.deeplearn.batch.stash loaded batch 83 (train) in 0s
2022-05-17 10:23:32,517[INFO]:zensols.deeplearn.batch.stash loaded batch 84 (train) in 0s
2022-05-17 10:23:33,070[INFO]:zensols.deeplearn.batch.stash loaded batch 85 (train) in 0s
2022-05-17 10:23:33,526[INFO]:zensols.deeplearn.batch.stash loaded batch 86 (train) in 0s
2022-05-17 10:23:34,279[INFO]:zensols.deeplearn.batch.stash loaded batch 87 (train) in 0s
2022-05-17 10:23:34,786[INFO]:zensols.deeplearn.batch.stash loaded batch 88 (train) in 0s
2022-05-17 10:23:35,486[INFO]:zensols.deeplearn.batch.stash loaded batch 89 (train) in 0s
2022-05-17 10:23:36,150[INFO]:zensols.deeplearn.batch.stash loaded batch 90 (train) in 0s
2022-05-17 10:23:39,817[INFO]:zensols.deeplearn.model.executor.status using batch limit: 9223372036854775807 for validation
2022-05-17 10:23:40,485[INFO]:zensols.deeplearn.batch.stash loaded batch 0 (validation) in 0s
2022-05-17 10:23:41,201[INFO]:zensols.deeplearn.batch.stash loaded batch 1 (validation) in 0s
2022-05-17 10:23:41,763[INFO]:zensols.deeplearn.batch.stash loaded batch 2 (validation) in 0s
2022-05-17 10:23:42,408[INFO]:zensols.deeplearn.batch.stash loaded batch 3 (validation) in 0s
2022-05-17 10:23:43,199[INFO]:zensols.deeplearn.batch.stash loaded batch 4 (validation) in 0s
2022-05-17 10:23:43,978[INFO]:zensols.deeplearn.batch.stash loaded batch 5 (validation) in 0s
2022-05-17 10:23:44,630[INFO]:zensols.deeplearn.batch.stash loaded batch 6 (validation) in 0s
2022-05-17 10:23:45,223[INFO]:zensols.deeplearn.batch.stash loaded batch 7 (validation) in 0s
2022-05-17 10:23:45,911[INFO]:zensols.deeplearn.batch.stash loaded batch 8 (validation) in 0s
2022-05-17 10:23:46,436[INFO]:zensols.deeplearn.batch.stash loaded batch 9 (validation) in 0s
2022-05-17 10:23:46,517[INFO]:zensols.deeplearn.batch.stash loaded batch 10 (validation) in 0s
2022-05-17 10:23:46,950[INFO]:zensols.deeplearn.model.executor.status loaded 91 batches in 1 minute, 6s
2022-05-17 10:23:46,950[INFO]:zensols.deeplearn.model.executor.status train/test sets: 80 11
2022-05-17 10:23:46,956[INFO]:zensols.deeplearn.model.executor.status created model on cpu with use cuda: True, device: cuda:0
2022-05-17 10:23:46,958[INFO]:zensols.deeplearn.model.executor.status training model <class 'sidmodel.majorsent.MajorSent'> on cuda:0 for 100 epochs using learning rate 0.003
2022-05-17 10:23:46,960[INFO]:zensols.deeplearn.model.executor.progress watching update file data/model/update.json
2022-05-17 10:26:47,710[INFO]:zensols.deeplearn.model.executor.status epoch 0/100: tr:46.149|va min:   inf|va:29.296|lr: 0.003 \/
2022-05-17 10:26:47,726[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:26:48,012[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 0s
2022-05-17 10:26:48,057[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:26:48,528[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:27:13,732[INFO]:zensols.deeplearn.model.executor.status epoch 1/100: tr:24.627|va min:29.296|va:18.306|lr: 0.003 \/
2022-05-17 10:27:13,747[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:27:14,384[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 0s
2022-05-17 10:27:14,386[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:27:25,695[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:27:50,877[INFO]:zensols.deeplearn.model.executor.status epoch 2/100: tr:16.969|va min:18.306|va:15.111|lr: 0.003 \/
2022-05-17 10:27:50,892[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:27:51,941[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 1s
2022-05-17 10:27:51,943[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:28:09,966[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:28:35,274[INFO]:zensols.deeplearn.model.executor.status epoch 3/100: tr: 14.35|va min:15.111|va:11.982|lr: 0.003 \/
2022-05-17 10:28:35,289[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:28:36,697[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 1s
2022-05-17 10:28:36,699[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:28:59,674[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:29:31,056[INFO]:zensols.deeplearn.model.executor.status epoch 4/100: tr:12.298|va min:11.982|va:10.675|lr: 0.003 \/
2022-05-17 10:29:31,071[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:29:32,885[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 1s
2022-05-17 10:29:32,886[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:30:01,268[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:30:26,418[INFO]:zensols.deeplearn.model.executor.status epoch 5/100: tr:11.166|va min:10.675|va:10.148|lr: 0.003 \/
2022-05-17 10:30:26,433[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:30:28,616[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 2s
2022-05-17 10:30:28,616[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:31:02,306[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:31:27,507[INFO]:zensols.deeplearn.model.executor.status epoch 6/100: tr:10.297|va min:10.148|va:9.2225|lr: 0.003 \/
2022-05-17 10:31:27,521[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:31:30,097[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 2s
2022-05-17 10:31:30,099[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:32:08,561[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:32:33,531[INFO]:zensols.deeplearn.model.executor.status epoch 7/100: tr:9.7411|va min:9.2225|va: 8.421|lr: 0.003 \/
2022-05-17 10:32:33,546[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:32:36,491[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 2s
2022-05-17 10:32:36,494[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:33:20,409[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:33:45,628[INFO]:zensols.deeplearn.model.executor.status epoch 8/100: tr:9.0549|va min: 8.421|va:8.0292|lr: 0.003 \/
2022-05-17 10:33:45,643[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:33:49,005[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 3s
2022-05-17 10:33:49,008[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:34:38,643[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:35:03,850[INFO]:zensols.deeplearn.model.executor.status epoch 9/100: tr:8.3552|va min:8.0292|va:8.1022|lr: 0.003 /\
2022-05-17 10:35:28,960[INFO]:zensols.deeplearn.model.executor.status epoch 10/100: tr:8.0893|va min:8.0292|va:7.4065|lr: 0.003 \/
2022-05-17 10:35:28,975[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:35:33,148[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 4s
2022-05-17 10:35:33,152[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:36:32,685[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:36:57,869[INFO]:zensols.deeplearn.model.executor.status epoch 11/100: tr: 7.708|va min:7.4065|va:7.2765|lr: 0.003 \/
2022-05-17 10:36:57,884[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:37:02,435[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 4s
2022-05-17 10:37:02,438[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:38:08,273[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:38:33,407[INFO]:zensols.deeplearn.model.executor.status epoch 12/100: tr: 7.388|va min:7.2765|va: 6.915|lr: 0.003 \/
2022-05-17 10:38:33,422[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:38:38,335[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 4s
2022-05-17 10:38:38,338[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:39:49,093[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:40:14,221[INFO]:zensols.deeplearn.model.executor.status epoch 13/100: tr:7.0426|va min: 6.915|va:6.8222|lr: 0.003 \/
2022-05-17 10:40:14,236[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:40:19,529[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 5s
2022-05-17 10:40:19,667[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:41:38,208[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:42:03,322[INFO]:zensols.deeplearn.model.executor.status epoch 14/100: tr:6.8831|va min:6.8222|va:7.1479|lr: 0.003 /\
2022-05-17 10:42:34,455[INFO]:zensols.deeplearn.model.executor.status epoch 15/100: tr:6.5791|va min:6.8222|va:6.8885|lr: 0.003 /\
2022-05-17 10:42:59,526[INFO]:zensols.deeplearn.model.executor.status epoch 16/100: tr:6.3835|va min:6.8222|va:6.4182|lr: 0.003 \/
2022-05-17 10:42:59,542[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:43:05,844[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 6s
2022-05-17 10:43:05,849[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:44:21,221[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:44:46,581[INFO]:zensols.deeplearn.model.executor.status epoch 17/100: tr:6.2495|va min:6.4182|va: 6.428|lr: 0.003 /\
2022-05-17 10:45:11,821[INFO]:zensols.deeplearn.model.executor.status epoch 18/100: tr:5.8776|va min:6.4182|va:6.3312|lr: 0.003 \/
2022-05-17 10:45:11,837[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:45:18,346[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 6s
2022-05-17 10:45:18,350[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:46:42,985[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:47:08,293[INFO]:zensols.deeplearn.model.executor.status epoch 19/100: tr:5.9032|va min:6.3312|va:6.4142|lr: 0.003 /\
2022-05-17 10:47:33,477[INFO]:zensols.deeplearn.model.executor.status epoch 20/100: tr:5.6867|va min:6.3312|va:6.3437|lr: 0.003 /\
2022-05-17 10:47:58,553[INFO]:zensols.deeplearn.model.executor.status epoch 21/100: tr:5.6756|va min:6.3312|va:6.4061|lr: 0.003 /\
2022-05-17 10:48:23,711[INFO]:zensols.deeplearn.model.executor.status epoch 22/100: tr:5.5251|va min:6.3312|va:6.3312|lr: 0.003 /\
2022-05-17 10:48:49,032[INFO]:zensols.deeplearn.model.executor.status epoch 23/100: tr:5.3614|va min:6.3312|va:6.4556|lr: 0.003 /\
2022-05-17 10:49:14,254[INFO]:zensols.deeplearn.model.executor.status epoch 24/100: tr:5.0968|va min:6.3312|va:6.4447|lr: 0.003 /\
2022-05-17 10:49:39,425[INFO]:zensols.deeplearn.model.executor.status epoch 25/100: tr:5.0949|va min:6.3312|va:6.2658|lr: 0.003 \/
2022-05-17 10:49:39,442[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:49:48,538[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 9s
2022-05-17 10:49:48,544[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 10:51:46,118[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 10:52:17,787[INFO]:zensols.deeplearn.model.executor.status epoch 26/100: tr:4.9468|va min:6.2658|va:6.6957|lr: 0.003 /\
2022-05-17 10:52:43,282[INFO]:zensols.deeplearn.model.executor.status epoch 27/100: tr:4.7308|va min:6.2658|va:6.6142|lr: 0.003 /\
2022-05-17 10:53:09,078[INFO]:zensols.deeplearn.model.executor.status epoch 28/100: tr:4.6684|va min:6.2658|va:6.6047|lr: 0.003 /\
2022-05-17 10:53:34,544[INFO]:zensols.deeplearn.model.executor.status epoch 29/100: tr:4.6206|va min:6.2658|va:6.5398|lr: 0.003 /\
2022-05-17 10:53:59,803[INFO]:zensols.deeplearn.model.executor.status epoch 30/100: tr:4.4614|va min:6.2658|va:6.8284|lr: 0.003 /\
2022-05-17 10:54:25,251[INFO]:zensols.deeplearn.model.executor.status epoch 31/100: tr:4.3191|va min:6.2658|va:6.6467|lr: 0.003 /\
2022-05-17 10:54:50,611[INFO]:zensols.deeplearn.model.executor.status epoch 32/100: tr:4.1765|va min:6.2658|va:6.9669|lr: 0.003 /\
2022-05-17 10:55:15,937[INFO]:zensols.deeplearn.model.executor.status epoch 33/100: tr:4.1204|va min:6.2658|va:6.6215|lr: 0.003 /\
2022-05-17 10:55:41,389[INFO]:zensols.deeplearn.model.executor.status epoch 34/100: tr:3.8327|va min:6.2658|va:6.6797|lr: 0.003 /\
2022-05-17 10:56:06,779[INFO]:zensols.deeplearn.model.executor.status epoch 35/100: tr:3.6822|va min:6.2658|va:6.7122|lr: 0.003 /\
2022-05-17 10:56:32,120[INFO]:zensols.deeplearn.model.executor.status epoch 36/100: tr:3.5213|va min:6.2658|va:6.6863|lr:0.0003 /\
2022-05-17 10:57:03,678[INFO]:zensols.deeplearn.model.executor.status epoch 37/100: tr:3.1335|va min:6.2658|va:6.2299|lr:0.0003 \/
2022-05-17 10:57:03,693[INFO]:zensols.deeplearn.model.manager saved model weights to data/model/bert_sent-biobert/weight.pt in 0s
2022-05-17 10:57:17,147[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 13s
2022-05-17 10:57:17,149[INFO]:zensols.deeplearn.result.manager saving text results to data/model/tmp/bert_sent-biobert.txt
2022-05-17 11:00:21,402[INFO]:zensols.deeplearn.result.plot saving results graph to data/model/tmp/bert_sent-biobert.png
2022-05-17 11:00:47,036[INFO]:zensols.deeplearn.model.executor.status epoch 38/100: tr:2.7982|va min:6.2299|va:6.2406|lr:0.0003 /\
2022-05-17 11:01:12,429[INFO]:zensols.deeplearn.model.executor.status epoch 39/100: tr:2.6674|va min:6.2299|va:6.2849|lr:0.0003 /\
2022-05-17 11:01:37,776[INFO]:zensols.deeplearn.model.executor.status epoch 40/100: tr:2.6071|va min:6.2299|va:6.3489|lr:0.0003 /\
2022-05-17 11:02:03,167[INFO]:zensols.deeplearn.model.executor.status epoch 41/100: tr: 2.561|va min:6.2299|va:6.3664|lr:0.0003 /\
2022-05-17 11:02:28,608[INFO]:zensols.deeplearn.model.executor.status epoch 42/100: tr:2.5286|va min:6.2299|va:6.3458|lr:0.0003 /\
2022-05-17 11:02:54,023[INFO]:zensols.deeplearn.model.executor.status epoch 43/100: tr:2.4817|va min:6.2299|va:6.4084|lr:0.0003 /\
2022-05-17 11:03:19,473[INFO]:zensols.deeplearn.model.executor.status epoch 44/100: tr:2.4537|va min:6.2299|va:6.4222|lr:0.0003 /\
2022-05-17 11:03:44,919[INFO]:zensols.deeplearn.model.executor.status epoch 45/100: tr:2.4515|va min:6.2299|va:6.4048|lr:0.0003 /\
2022-05-17 11:04:10,364[INFO]:zensols.deeplearn.model.executor.status epoch 46/100: tr:2.3844|va min:6.2299|va:6.3502|lr:0.0003 /\
2022-05-17 11:04:42,027[INFO]:zensols.deeplearn.model.executor.status epoch 47/100: tr:2.3626|va min:6.2299|va:6.4048|lr:0.0003 /\
2022-05-17 11:05:07,527[INFO]:zensols.deeplearn.model.executor.status epoch 48/100: tr:2.3238|va min:6.2299|va: 6.479|lr: 3e-05 /\
2022-05-17 11:05:33,089[INFO]:zensols.deeplearn.model.executor.status epoch 49/100: tr:2.2583|va min:6.2299|va:6.4929|lr: 3e-05 /\
2022-05-17 11:05:58,704[INFO]:zensols.deeplearn.model.executor.status epoch 50/100: tr:2.2393|va min:6.2299|va:6.5088|lr: 3e-05 /\
2022-05-17 11:06:24,885[INFO]:zensols.deeplearn.model.executor.status epoch 51/100: tr:2.2383|va min:6.2299|va: 6.521|lr: 3e-05 /\
2022-05-17 11:06:51,507[INFO]:zensols.deeplearn.model.executor.status epoch 52/100: tr:2.2325|va min:6.2299|va:6.5163|lr: 3e-05 /\
2022-05-17 11:07:17,337[INFO]:zensols.deeplearn.model.executor.status epoch 53/100: tr:2.2242|va min:6.2299|va:6.5285|lr: 3e-05 /\
2022-05-17 11:07:17,338[INFO]:zensols.deeplearn.model.executor.status bad format in data/model/update.json--assume exit: Expecting value: line 1 column 1 (char 0)
2022-05-17 11:07:17,338[INFO]:zensols.deeplearn.model.executor.status final minimum validation loss: 6.229863665320656, 17 decreases
2022-05-17 11:07:21,377[INFO]:zensols.deeplearn.model.manager loaded check point from data/model/bert_sent-biobert/state.pt in 4s
2022-05-17 11:07:39,035[INFO]:zensols.deeplearn.model.manager saved model state to data/model/bert_sent-biobert/state.pt in 17s
2022-05-17 11:07:39,036[INFO]:zensols.deeplearn.model.executor.status executed train in 43 minutes, 52s
2022-05-17 11:07:39,036[INFO]:zensols.deeplearn.model.executor.status deallocating 91 batches
2022-05-17 11:07:39,106[INFO]:zensols.deeplearn.model.facade trained in 44 minutes, 59s
2022-05-17 11:07:39,106[INFO]:zensols.deeplearn.model.executor.status reloading model weights
2022-05-17 11:07:39,113[INFO]:zensols.deeplearn.model.executor.status created model on cpu with use cuda: True, device: cuda:0
2022-05-17 11:07:44,274[INFO]:zensols.deeplearn.model.manager loaded check point from data/model/bert_sent-biobert/state.pt in 5s
2022-05-17 11:07:44,329[INFO]:zensols.deeplearn.model.manager loaded model from data/model/bert_sent-biobert on device cpu
2022-05-17 11:07:44,330[INFO]:zensols.deeplearn.model.facade testing...
2022-05-17 11:07:44,330[INFO]:zensols.deeplearn.model.executor.status batch iteration: gpu, limit: 9223372036854775807, caching: True, cached: 1
2022-05-17 11:07:44,330[INFO]:zensols.deeplearn.model.executor.status preparing datasets using iteration: gpu
